ID_Funcionario;Nome;Departamento;Cargo;Salario;Data_Admissao;Genero;Idade;Estado_Civil;Status;Ano_Admissao;Mes_Admissao;Dia_Admissao;Trimestre_Admissao;Tempo_Casa_Anos;Faixa_Tempo_Casa
584;Yago Porto;Logística;Gerente;8584.47;2019-04-23;F;33;Divorciado;Ativo;2019;4;23;2;7.0;Mais de 5 anos
585;Dra. Alícia Nascimento;Logística;Técnico;12963.09;2023-04-09;M;29;Divorciado;Inativo;2023;4;9;2;3.1;3 a 5 anos
586;Vitor Gabriel Nunes;Financeiro;Coordenador;10030.17;2019-06-23;F;42;Divorciado;Ativo;2019;6;23;2;6.9;Mais de 5 anos
587;Leandro Jesus;Logística;Assistente;13204.33;2022-04-12;F;63;Viúvo;Ativo;2022;4;12;2;4.1;3 a 5 anos
588;Erick Oliveira;TI;Técnico;4229.32;2022-12-24;F;60;Viúvo;Inativo;2022;12;24;4;3.4;3 a 5 anos
589;Lucca Moraes;Logística;Assistente;8067.4;2025-08-14;M;55;Divorciado;Ativo;2025;8;14;3;0.7;Menos de 1 ano
590;Srta. Marcela Fernandes;TI;Analista;11556.07;2022-03-08;F;48;Viúvo;Inativo;2022;3;8;1;4.2;3 a 5 anos
591;Srta. Lavínia Campos;Produção;Assistente;8279.33;2018-01-27;M;38;Viúvo;Ativo;2018;1;27;1;8.3;Mais de 5 anos
592;Breno Gonçalves;Vendas;Gerente;13664.97;2023-12-10;F;20;Viúvo;Ativo;2023;12;10;4;2.4;1 a 3 anos
593;Fernanda Pinto;RH;Coordenador;9498.01;2018-10-31;F;27;Divorciado;Inativo;2018;10;31;4;7.5;Mais de 5 anos
594;Sr. Diego Gomes;TI;Técnico;9866.58;2017-07-20;M;37;Divorciado;Ativo;2017;7;20;3;8.8;Mais de 5 anos
595;Dra. Maria Sophia Oliveira;Produção;Coordenador;11672.08;2020-12-25;M;24;Solteiro;Ativo;2020;12;25;4;5.4;Mais de 5 anos
596;Sra. Emilly Campos;Produção;Assistente;14584.88;2022-07-18;F;21;Casado;Ativo;2022;7;18;3;3.8;3 a 5 anos
597;João Pedro Pereira;Logística;Coordenador;4481.93;2017-05-06;M;22;Viúvo;Inativo;2017;5;6;2;9.0;Mais de 5 anos
598;Vinicius Sales;TI;Analista;5013.82;2015-11-10;M;22;Solteiro;Inativo;2015;11;10;4;10.5;Mais de 5 anos
599;Dra. Rebeca Lima;RH;Gerente;11208.23;2019-10-31;F;33;Casado;Inativo;2019;10;31;4;6.5;Mais de 5 anos
600;Mariane Barbosa;Vendas;Gerente;2227.42;2022-08-31;F;43;Solteiro;Ativo;2022;8;31;3;3.7;3 a 5 anos
601;Milena Teixeira;Logística;Coordenador;2645.77;2019-12-23;M;50;Viúvo;Inativo;2019;12;23;4;6.4;Mais de 5 anos
602;Dr. Antônio Azevedo;RH;Analista;6001.03;2016-10-29;F;18;Casado;Inativo;2016;10;29;4;9.5;Mais de 5 anos
603;Felipe Alves;TI;Analista;8957.34;2019-09-10;M;41;Viúvo;Inativo;2019;9;10;3;6.7;Mais de 5 anos
604;Maria Fernanda Santos;RH;Analista;4787.47;2018-06-19;F;59;Solteiro;Ativo;2018;6;19;2;7.9;Mais de 5 anos
605;Sophia Barros;RH;Coordenador;14942.39;2025-06-20;M;35;Viúvo;Ativo;2025;6;20;2;0.9;Menos de 1 ano
606;Emanuel Caldeira;Logística;Gerente;14263.11;2020-06-25;F;50;Viúvo;Ativo;2020;6;25;2;5.9;Mais de 5 anos
607;Nathan da Mota;Produção;Gerente;13457.81;2016-12-18;F;56;Casado;Ativo;2016;12;18;4;9.4;Mais de 5 anos
608;Luiz Henrique Souza;TI;Gerente;4398.17;2015-11-21;F;37;Casado;Ativo;2015;11;21;4;10.5;Mais de 5 anos
609;Renan Araújo;Logística;Gerente;12539.35;2021-11-25;M;35;Casado;Ativo;2021;11;25;4;4.5;3 a 5 anos
610;Isis Teixeira;Vendas;Assistente;7896.84;2020-12-15;M;43;Solteiro;Ativo;2020;12;15;4;5.4;Mais de 5 anos
611;Emilly Cardoso;RH;Coordenador;14743.35;2020-05-10;F;33;Viúvo;Inativo;2020;5;10;2;6.0;Mais de 5 anos
612;Davi Luiz Viana;Logística;Técnico;10162.18;2019-08-04;F;47;Viúvo;Inativo;2019;8;4;3;6.8;Mais de 5 anos
613;João Peixoto;Vendas;Coordenador;12305.98;2016-05-06;F;33;Solteiro;Ativo;2016;5;6;2;10.0;Mais de 5 anos
614;Felipe Costela;RH;Coordenador;2300.54;2016-05-09;M;33;Viúvo;Inativo;2016;5;9;2;10.0;Mais de 5 anos
615;Stella da Rosa;TI;Coordenador;2262.37;2022-01-15;M;42;Casado;Inativo;2022;1;15;1;4.3;3 a 5 anos
616;Luana Dias;RH;Coordenador;5915.3;2021-04-21;F;55;Solteiro;Inativo;2021;4;21;2;5.1;Mais de 5 anos
617;Lorena Lopes;Vendas;Coordenador;4668.76;2025-02-19;F;39;Viúvo;Inativo;2025;2;19;1;1.2;1 a 3 anos
618;Dra. Lara Alves;TI;Coordenador;10536.54;2020-09-21;F;25;Viúvo;Inativo;2020;9;21;3;5.6;Mais de 5 anos
619;Heloísa Alves;Produção;Analista;9377.39;2019-12-03;F;62;Casado;Ativo;2019;12;3;4;6.4;Mais de 5 anos
620;Rafaela Lima;Vendas;Coordenador;9170.3;2021-05-31;F;48;Viúvo;Inativo;2021;5;31;2;4.9;3 a 5 anos
621;Maria Alice Souza;Financeiro;Analista;9146.49;2020-09-15;F;59;Viúvo;Ativo;2020;9;15;3;5.6;Mais de 5 anos
622;Mirella Melo;Financeiro;Técnico;13723.55;2020-04-21;M;22;Viúvo;Inativo;2020;4;21;2;6.1;Mais de 5 anos
623;Maria Clara Porto;Logística;Analista;3006.18;2025-02-10;F;64;Divorciado;Ativo;2025;2;10;1;1.2;1 a 3 anos
624;Alice da Rocha;RH;Analista;9675.37;2022-09-29;F;35;Solteiro;Ativo;2022;9;29;3;3.6;3 a 5 anos
625;Elisa Aragão;Financeiro;Técnico;4728.51;2022-03-07;M;43;Solteiro;Ativo;2022;3;7;1;4.2;3 a 5 anos
626;Raul Sales;Logística;Técnico;7036.21;2019-10-22;M;52;Divorciado;Inativo;2019;10;22;4;6.5;Mais de 5 anos
627;Felipe Moreira;TI;Coordenador;12777.68;2017-11-25;M;33;Divorciado;Ativo;2017;11;25;4;8.5;Mais de 5 anos
628;Carolina da Luz;RH;Técnico;10995.05;2024-10-28;F;47;Viúvo;Inativo;2024;10;28;4;1.5;1 a 3 anos
629;Pedro Miguel Oliveira;Produção;Assistente;6860.91;2023-12-04;M;44;Viúvo;Ativo;2023;12;4;4;2.4;1 a 3 anos
630;Vitor Gabriel Castro;Vendas;Técnico;12134.29;2018-05-30;M;58;Casado;Inativo;2018;5;30;2;7.9;Mais de 5 anos
631;Maria Santos;Vendas;Gerente;13048.29;2023-07-26;M;44;Casado;Inativo;2023;7;26;3;2.8;1 a 3 anos
632;Ana Carolina Viana;Logística;Analista;4148.17;2023-06-14;F;38;Casado;Ativo;2023;6;14;2;2.9;1 a 3 anos
633;Lorena Alves;Vendas;Assistente;6806.02;2025-06-11;F;50;Divorciado;Ativo;2025;6;11;2;0.9;Menos de 1 ano
634;Diego Teixeira;Produção;Gerente;3116.35;2021-04-28;M;58;Viúvo;Ativo;2021;4;28;2;5.0;Mais de 5 anos
635;Bruna da Cunha;TI;Gerente;3423.93;2024-12-17;M;53;Viúvo;Inativo;2024;12;17;4;1.4;1 a 3 anos
636;Srta. Valentina Cardoso;RH;Coordenador;2919.57;2020-04-20;F;28;Casado;Ativo;2020;4;20;2;6.1;Mais de 5 anos
637;Melissa Martins;Produção;Gerente;13950.54;2020-11-28;M;57;Casado;Inativo;2020;11;28;4;5.4;Mais de 5 anos
638;Benício Moreira;Vendas;Coordenador;13660.28;2024-12-13;F;20;Divorciado;Ativo;2024;12;13;4;1.4;1 a 3 anos
639;Olivia Freitas;Logística;Assistente;8531.93;2021-01-19;F;49;Casado;Ativo;2021;1;19;1;5.3;Mais de 5 anos
640;Ana Julia Rezende;Financeiro;Analista;12628.52;2020-08-28;M;36;Viúvo;Ativo;2020;8;28;3;5.7;Mais de 5 anos
641;Ian da Luz;Financeiro;Técnico;7655.18;2023-05-05;F;26;Solteiro;Inativo;2023;5;5;2;3.0;3 a 5 anos
642;Bianca Gomes;TI;Analista;6417.02;2025-07-21;M;23;Divorciado;Inativo;2025;7;21;3;0.8;Menos de 1 ano
643;Levi Barbosa;RH;Assistente;8821.78;2017-05-16;F;65;Solteiro;Ativo;2017;5;16;2;9.0;Mais de 5 anos
644;Benício Castro;TI;Coordenador;2948.85;2021-07-14;M;39;Divorciado;Ativo;2021;7;14;3;4.8;3 a 5 anos
645;Marcos Vinicius Aragão;Produção;Técnico;11598.68;2023-09-13;F;54;Solteiro;Inativo;2023;9;13;3;2.7;1 a 3 anos
646;Marcelo Viana;TI;Coordenador;12970.54;2023-05-23;M;30;Solteiro;Inativo;2023;5;23;2;3.0;3 a 5 anos
647;Davi Teixeira;RH;Gerente;6441.72;2016-06-14;M;50;Divorciado;Ativo;2016;6;14;2;9.9;Mais de 5 anos
648;Bianca Barros;Logística;Coordenador;11072.08;2021-04-15;M;62;Viúvo;Ativo;2021;4;15;2;5.1;Mais de 5 anos
649;Vitória Jesus;Vendas;Gerente;4738.68;2017-07-13;M;59;Viúvo;Inativo;2017;7;13;3;8.8;Mais de 5 anos
650;Maria Araújo;RH;Coordenador;12841.55;2023-09-05;M;32;Divorciado;Inativo;2023;9;5;3;2.7;1 a 3 anos
651;Alícia Porto;TI;Gerente;9547.18;2024-12-18;M;45;Casado;Inativo;2024;12;18;4;1.4;1 a 3 anos
652;Dr. Kevin Cunha;RH;Gerente;5111.95;2022-11-20;M;49;Solteiro;Inativo;2022;11;20;4;3.5;3 a 5 anos
653;Ryan Cavalcanti;Produção;Coordenador;8473.62;2018-07-10;M;20;Casado;Inativo;2018;7;10;3;7.8;Mais de 5 anos
654;Thiago Melo;RH;Gerente;13461.71;2023-08-17;F;33;Solteiro;Inativo;2023;8;17;3;2.7;1 a 3 anos
655;Emanuelly Souza;Logística;Coordenador;9827.09;2023-08-02;M;22;Viúvo;Ativo;2023;8;2;3;2.8;1 a 3 anos
656;Sra. Larissa Sales;Financeiro;Coordenador;11270.18;2017-03-31;F;48;Solteiro;Inativo;2017;3;31;1;9.1;Mais de 5 anos
657;Amanda Moraes;Produção;Técnico;10983.14;2021-06-20;M;56;Solteiro;Inativo;2021;6;20;2;4.9;3 a 5 anos
658;Ana Carolina Caldeira;RH;Coordenador;6961.17;2021-09-19;M;50;Solteiro;Inativo;2021;9;19;3;4.6;3 a 5 anos
659;Srta. Brenda da Luz;Logística;Técnico;11708.42;2021-02-18;F;50;Divorciado;Inativo;2021;2;18;1;5.2;Mais de 5 anos
660;Bárbara da Cunha;Financeiro;Analista;14900.49;2019-04-04;M;45;Solteiro;Ativo;2019;4;4;2;7.1;Mais de 5 anos
661;Luiz Miguel Farias;RH;Coordenador;11138.65;2015-12-31;M;60;Casado;Ativo;2015;12;31;4;10.4;Mais de 5 anos
662;Vitor Souza;Financeiro;Analista;5336.99;2022-04-11;M;52;Divorciado;Inativo;2022;4;11;2;4.1;3 a 5 anos
663;Pedro Miguel Gomes;Produção;Analista;7381.56;2015-11-03;F;20;Divorciado;Ativo;2015;11;3;4;10.5;Mais de 5 anos
664;Benício Rodrigues;RH;Gerente;13142.67;2019-06-05;M;26;Divorciado;Inativo;2019;6;5;2;6.9;Mais de 5 anos
665;Luna da Rosa;Financeiro;Técnico;9259.96;2023-03-02;M;51;Divorciado;Ativo;2023;3;2;1;3.2;3 a 5 anos
666;Joana Oliveira;Financeiro;Gerente;3561.37;2022-03-13;F;58;Solteiro;Inativo;2022;3;13;1;4.2;3 a 5 anos
667;Cecília da Rosa;Produção;Coordenador;10043.49;2017-11-22;F;54;Viúvo;Ativo;2017;11;22;4;8.5;Mais de 5 anos
668;Alexandre da Rosa;Vendas;Técnico;3454.48;2021-11-03;M;42;Casado;Ativo;2021;11;3;4;4.5;3 a 5 anos
669;Milena Costa;Logística;Coordenador;9271.8;2020-06-14;F;48;Viúvo;Inativo;2020;6;14;2;5.9;Mais de 5 anos
670;Gabrielly Sales;Financeiro;Assistente;12184.75;2021-08-02;F;31;Divorciado;Inativo;2021;8;2;3;4.8;3 a 5 anos
671;Luiza Azevedo;RH;Assistente;3009.13;2017-09-21;F;25;Solteiro;Inativo;2017;9;21;3;8.6;Mais de 5 anos
672;Milena Moura;Produção;Assistente;7482.93;2016-04-21;F;50;Divorciado;Ativo;2016;4;21;2;10.1;Mais de 5 anos
673;Ana Júlia Cunha;RH;Gerente;13240.68;2022-07-31;F;56;Solteiro;Ativo;2022;7;31;3;3.8;3 a 5 anos
674;Davi Vieira;Produção;Coordenador;4810.96;2016-10-22;M;20;Divorciado;Ativo;2016;10;22;4;9.5;Mais de 5 anos
675;Sr. Alexandre Rezende;Logística;Coordenador;6575.58;2020-06-26;M;56;Divorciado;Ativo;2020;6;26;2;5.9;Mais de 5 anos
676;Rodrigo Moura;Vendas;Técnico;14954.51;2018-07-09;F;29;Viúvo;Ativo;2018;7;9;3;7.8;Mais de 5 anos
677;Bianca da Cruz;TI;Gerente;7903.06;2024-10-04;M;57;Viúvo;Inativo;2024;10;4;4;1.6;1 a 3 anos
678;Luiz Miguel Moreira;Financeiro;Gerente;6648.11;2019-02-16;M;58;Solteiro;Ativo;2019;2;16;1;7.2;Mais de 5 anos
679;Elisa Dias;Vendas;Assistente;6931.0;2021-02-08;M;37;Divorciado;Inativo;2021;2;8;1;5.2;Mais de 5 anos
680;Gabriela Nascimento;Vendas;Coordenador;6462.96;2018-03-08;F;30;Viúvo;Ativo;2018;3;8;1;8.2;Mais de 5 anos
681;Maria Fernanda da Rosa;Produção;Coordenador;7949.4;2025-08-14;M;23;Solteiro;Ativo;2025;8;14;3;0.7;Menos de 1 ano
682;Sarah Farias;RH;Assistente;2899.32;2021-12-07;F;29;Viúvo;Ativo;2021;12;7;4;4.4;3 a 5 anos
683;Natália Azevedo;RH;Gerente;7632.69;2020-07-01;M;24;Viúvo;Inativo;2020;7;1;3;5.9;Mais de 5 anos
684;Ryan da Mata;Logística;Gerente;13885.84;2025-08-01;F;41;Solteiro;Inativo;2025;8;1;3;0.8;Menos de 1 ano
685;Olivia Peixoto;Logística;Técnico;7512.82;2023-01-03;M;38;Divorciado;Inativo;2023;1;3;1;3.3;3 a 5 anos
686;Sra. Maria Vitória Pires;TI;Técnico;13628.87;2023-11-07;F;20;Viúvo;Ativo;2023;11;7;4;2.5;1 a 3 anos
687;João Gabriel Campos;TI;Coordenador;8861.52;2024-05-31;F;50;Viúvo;Inativo;2024;5;31;2;1.9;1 a 3 anos
688;Maria Cecília Mendes;Vendas;Gerente;5770.64;2023-09-28;M;32;Casado;Ativo;2023;9;28;3;2.6;1 a 3 anos
689;Melissa Monteiro;Produção;Gerente;2204.68;2020-05-08;M;19;Casado;Inativo;2020;5;8;2;6.0;Mais de 5 anos
690;Sr. Augusto Mendes;Produção;Técnico;9634.87;2019-03-02;M;36;Viúvo;Inativo;2019;3;2;1;7.2;Mais de 5 anos
691;João Miguel Nogueira;Vendas;Técnico;2112.2;2016-09-02;M;27;Solteiro;Ativo;2016;9;2;3;9.7;Mais de 5 anos
692;Sra. Maria Fernanda Freitas;TI;Gerente;2686.67;2019-09-15;M;46;Viúvo;Ativo;2019;9;15;3;6.7;Mais de 5 anos
693;Ana Julia Freitas;RH;Coordenador;3564.59;2020-08-05;M;23;Divorciado;Ativo;2020;8;5;3;5.8;Mais de 5 anos
694;Luiz Miguel Silveira;RH;Gerente;8350.66;2018-05-07;F;20;Casado;Inativo;2018;5;7;2;8.0;Mais de 5 anos
695;Fernando da Mota;RH;Analista;7940.99;2022-10-14;M;40;Divorciado;Ativo;2022;10;14;4;3.6;3 a 5 anos
696;Luiza Barbosa;Financeiro;Coordenador;9341.12;2023-01-09;F;61;Divorciado;Ativo;2023;1;9;1;3.3;3 a 5 anos
697;Maria Clara da Mata;Financeiro;Coordenador;6715.37;2021-07-31;M;48;Casado;Ativo;2021;7;31;3;4.8;3 a 5 anos
698;Natália Aragão;Logística;Técnico;11983.36;2021-02-28;M;40;Viúvo;Ativo;2021;2;28;1;5.2;Mais de 5 anos
699;Vicente Cavalcanti;Financeiro;Gerente;9664.37;2023-07-29;F;24;Divorciado;Ativo;2023;7;29;3;2.8;1 a 3 anos
700;Bryan Gomes;Logística;Analista;12520.01;2023-01-28;F;64;Viúvo;Inativo;2023;1;28;1;3.3;3 a 5 anos
701;Manuela da Mata;Logística;Analista;6764.42;2025-02-01;F;47;Viúvo;Ativo;2025;2;1;1;1.3;1 a 3 anos
702;Ana Beatriz Vieira;Financeiro;Assistente;12473.78;2022-12-18;M;59;Divorciado;Inativo;2022;12;18;4;3.4;3 a 5 anos
703;Carlos Eduardo da Cruz;Produção;Coordenador;3675.56;2021-09-01;F;19;Divorciado;Ativo;2021;9;1;3;4.7;3 a 5 anos
704;Leonardo Dias;Vendas;Gerente;3908.46;2021-11-08;F;64;Solteiro;Inativo;2021;11;8;4;4.5;3 a 5 anos
705;Murilo Porto;Produção;Analista;5959.18;2019-05-30;F;49;Divorciado;Ativo;2019;5;30;2;6.9;Mais de 5 anos
706;Luiz Miguel Costela;Produção;Coordenador;7378.84;2021-07-31;F;27;Casado;Inativo;2021;7;31;3;4.8;3 a 5 anos
707;Pietro da Mota;Financeiro;Coordenador;8180.49;2017-04-13;F;57;Divorciado;Inativo;2017;4;13;2;9.1;Mais de 5 anos
708;Emanuelly Souza;TI;Gerente;8305.81;2019-03-26;M;60;Solteiro;Inativo;2019;3;26;1;7.1;Mais de 5 anos
709;Vicente Souza;Financeiro;Técnico;12004.09;2022-01-23;F;31;Divorciado;Inativo;2022;1;23;1;4.3;3 a 5 anos
710;Natália da Conceição;Logística;Assistente;5899.64;2024-06-08;F;39;Casado;Ativo;2024;6;8;2;1.9;1 a 3 anos
711;Lorena Vieira;Produção;Assistente;8053.99;2025-01-30;M;62;Viúvo;Ativo;2025;1;30;1;1.3;1 a 3 anos
712;Evelyn da Costa;Logística;Analista;5422.55;2024-02-22;F;54;Casado;Ativo;2024;2;22;1;2.2;1 a 3 anos
713;Maria Sophia Carvalho;TI;Técnico;12350.47;2017-02-10;F;36;Divorciado;Ativo;2017;2;10;1;9.2;Mais de 5 anos
714;Emilly Sales;Vendas;Assistente;11462.46;2017-01-22;F;48;Divorciado;Ativo;2017;1;22;1;9.3;Mais de 5 anos
715;Antônio Souza;Financeiro;Analista;11412.2;2016-10-10;M;29;Solteiro;Inativo;2016;10;10;4;9.6;Mais de 5 anos
716;Sra. Rafaela Araújo;Vendas;Assistente;10483.01;2016-10-03;F;53;Viúvo;Ativo;2016;10;3;4;9.6;Mais de 5 anos
717;Heloísa Nunes;Financeiro;Assistente;2795.33;2024-10-11;M;59;Casado;Ativo;2024;10;11;4;1.6;1 a 3 anos
718;Nicole da Cunha;Logística;Gerente;6741.32;2019-10-27;F;24;Divorciado;Inativo;2019;10;27;4;6.5;Mais de 5 anos
719;Sra. Fernanda Caldeira;Logística;Assistente;10482.04;2021-07-30;M;40;Viúvo;Inativo;2021;7;30;3;4.8;3 a 5 anos
720;João Lucas Rezende;Vendas;Assistente;9078.87;2020-12-08;M;24;Viúvo;Inativo;2020;12;8;4;5.4;Mais de 5 anos
721;Cauã Pires;RH;Coordenador;9267.3;2021-11-19;F;24;Viúvo;Ativo;2021;11;19;4;4.5;3 a 5 anos
722;Dra. Raquel Lopes;Financeiro;Gerente;4469.58;2017-10-20;F;34;Solteiro;Inativo;2017;10;20;4;8.6;Mais de 5 anos
723;Agatha Moraes;Produção;Coordenador;8242.39;2021-12-08;M;20;Solteiro;Inativo;2021;12;8;4;4.4;3 a 5 anos
724;Srta. Vitória Freitas;Financeiro;Coordenador;14914.63;2016-01-09;F;46;Solteiro;Inativo;2016;1;9;1;10.3;Mais de 5 anos
725;Olivia Moraes;TI;Gerente;3124.24;2018-05-25;F;59;Divorciado;Inativo;2018;5;25;2;8.0;Mais de 5 anos
726;Dr. Kevin Silveira;RH;Gerente;4317.24;2019-05-25;M;39;Solteiro;Inativo;2019;5;25;2;7.0;Mais de 5 anos
727;Rodrigo Viana;Logística;Assistente;13290.4;2016-04-03;F;36;Viúvo;Ativo;2016;4;3;2;10.1;Mais de 5 anos
728;Sra. Sophie Correia;Logística;Coordenador;13143.32;2021-11-05;M;34;Divorciado;Ativo;2021;11;5;4;4.5;3 a 5 anos
729;Diogo Cunha;Produção;Analista;8023.23;2016-05-01;F;51;Solteiro;Inativo;2016;5;1;2;10.0;Mais de 5 anos
730;Marcela Cardoso;RH;Técnico;8091.72;2019-03-18;F;33;Viúvo;Inativo;2019;3;18;1;7.1;Mais de 5 anos
731;Gustavo Nogueira;Logística;Assistente;11497.26;2024-06-26;F;34;Viúvo;Ativo;2024;6;26;2;1.9;1 a 3 anos
732;Heloísa Pires;Financeiro;Gerente;6503.52;2021-03-02;M;18;Divorciado;Ativo;2021;3;2;1;5.2;Mais de 5 anos
733;Pedro Duarte;Financeiro;Coordenador;10963.62;2021-02-25;M;49;Solteiro;Inativo;2021;2;25;1;5.2;Mais de 5 anos
734;Sra. Isabel Lopes;RH;Assistente;10172.51;2019-01-20;F;19;Divorciado;Ativo;2019;1;20;1;7.3;Mais de 5 anos
735;Laura da Cruz;Produção;Gerente;9601.96;2025-08-21;M;49;Viúvo;Ativo;2025;8;21;3;0.7;Menos de 1 ano
736;Sr. Calebe Oliveira;Logística;Coordenador;13741.09;2019-06-29;F;60;Casado;Ativo;2019;6;29;2;6.9;Mais de 5 anos
737;Dra. Bruna da Mata;Financeiro;Analista;14278.78;2019-04-26;M;19;Viúvo;Ativo;2019;4;26;2;7.0;Mais de 5 anos
738;Dr. Gustavo Melo;Produção;Assistente;5385.31;2017-07-08;F;44;Divorciado;Inativo;2017;7;8;3;8.8;Mais de 5 anos
739;Emanuelly Nascimento;Logística;Gerente;12773.89;2017-05-04;M;29;Viúvo;Ativo;2017;5;4;2;9.0;Mais de 5 anos
740;Luiz Miguel Mendes;RH;Coordenador;4459.96;2020-05-21;M;27;Solteiro;Ativo;2020;5;21;2;6.0;Mais de 5 anos
741;Isabelly Souza;Produção;Assistente;11553.81;2017-11-25;M;56;Divorciado;Inativo;2017;11;25;4;8.5;Mais de 5 anos
742;Stephany Novaes;Produção;Gerente;5609.09;2020-03-31;M;65;Solteiro;Inativo;2020;3;31;1;6.1;Mais de 5 anos
743;Sr. Diogo da Conceição;Financeiro;Técnico;8963.24;2024-05-01;M;22;Casado;Ativo;2024;5;1;2;2.0;1 a 3 anos
744;Agatha Souza;Financeiro;Coordenador;3319.28;2016-11-27;M;22;Solteiro;Ativo;2016;11;27;4;9.4;Mais de 5 anos
745;Joaquim Costa;Vendas;Gerente;2120.42;2016-03-31;M;46;Casado;Inativo;2016;3;31;1;10.1;Mais de 5 anos
746;Matheus Ramos;Vendas;Técnico;8551.4;2017-06-22;F;59;Solteiro;Inativo;2017;6;22;2;8.9;Mais de 5 anos
747;Sra. Maria Fernanda Barbosa;Logística;Coordenador;5370.15;2016-03-05;F;60;Viúvo;Inativo;2016;3;5;1;10.2;Mais de 5 anos
748;Ana Lívia Azevedo;Logística;Analista;13347.75;2018-03-08;F;22;Casado;Inativo;2018;3;8;1;8.2;Mais de 5 anos
749;Lívia Rodrigues;Financeiro;Técnico;4625.58;2021-09-18;M;56;Casado;Inativo;2021;9;18;3;4.6;3 a 5 anos
750;Dra. Ana Vitória Araújo;Produção;Gerente;2001.65;2020-01-13;M;35;Casado;Inativo;2020;1;13;1;6.3;Mais de 5 anos
751;Lavínia Sales;Logística;Analista;10363.18;2025-08-19;F;30;Viúvo;Inativo;2025;8;19;3;0.7;Menos de 1 ano
752;João da Mata;Logística;Técnico;8854.66;2021-06-25;F;40;Divorciado;Ativo;2021;6;25;2;4.9;3 a 5 anos
753;Enzo Barros;Produção;Analista;5805.29;2020-08-15;M;37;Casado;Ativo;2020;8;15;3;5.7;Mais de 5 anos
754;Dra. Milena Barbosa;Logística;Assistente;13542.27;2019-03-01;F;27;Casado;Ativo;2019;3;1;1;7.2;Mais de 5 anos
755;Brenda Oliveira;RH;Gerente;13024.07;2019-02-16;F;19;Viúvo;Inativo;2019;2;16;1;7.2;Mais de 5 anos
756;Maria Clara Pereira;TI;Técnico;13307.83;2025-01-03;F;39;Divorciado;Inativo;2025;1;3;1;1.3;1 a 3 anos
757;Kaique das Neves;Vendas;Analista;9565.35;2025-05-01;F;54;Viúvo;Inativo;2025;5;1;2;1.0;1 a 3 anos
758;Emilly Moura;Financeiro;Analista;11134.37;2022-05-01;F;39;Viúvo;Ativo;2022;5;1;2;4.0;3 a 5 anos
759;Antônio Cardoso;RH;Coordenador;9192.61;2019-05-29;F;48;Casado;Ativo;2019;5;29;2;6.9;Mais de 5 anos
760;Sra. Maria Cecília Araújo;RH;Analista;11071.33;2016-12-06;M;44;Casado;Ativo;2016;12;6;4;9.4;Mais de 5 anos
761;Gabriela Freitas;Vendas;Gerente;3200.46;2022-09-05;M;29;Solteiro;Inativo;2022;9;5;3;3.7;3 a 5 anos
762;Dr. Marcelo Cardoso;RH;Técnico;11206.43;2019-07-05;F;59;Viúvo;Ativo;2019;7;5;3;6.8;Mais de 5 anos
763;Anthony Lima;Produção;Gerente;14620.37;2021-05-05;F;18;Solteiro;Ativo;2021;5;5;2;5.0;Mais de 5 anos
764;Thiago Fernandes;Logística;Analista;3492.67;2016-10-28;F;53;Casado;Inativo;2016;10;28;4;9.5;Mais de 5 anos
765;Júlia da Rocha;Logística;Analista;8820.83;2019-09-16;F;24;Solteiro;Inativo;2019;9;16;3;6.6;Mais de 5 anos
766;Ana Beatriz da Cunha;Vendas;Gerente;12100.67;2015-11-18;F;23;Solteiro;Inativo;2015;11;18;4;10.5;Mais de 5 anos
767;Rebeca Alves;RH;Gerente;4011.89;2017-01-24;F;33;Viúvo;Ativo;2017;1;24;1;9.3;Mais de 5 anos
768;Dr. Felipe Barros;TI;Coordenador;10529.69;2017-07-26;M;57;Casado;Inativo;2017;7;26;3;8.8;Mais de 5 anos
769;Clara Sales;Vendas;Analista;14873.95;2023-01-15;M;30;Casado;Inativo;2023;1;15;1;3.3;3 a 5 anos
770;João Pedro Monteiro;RH;Assistente;13740.48;2024-05-21;M;55;Casado;Ativo;2024;5;21;2;2.0;1 a 3 anos
771;Alexandre Nascimento;Financeiro;Assistente;7489.46;2023-05-15;M;20;Divorciado;Ativo;2023;5;15;2;3.0;3 a 5 anos
772;Maysa Martins;Financeiro;Técnico;5770.53;2024-04-09;F;46;Divorciado;Ativo;2024;4;9;2;2.1;1 a 3 anos
773;Sophia Correia;Vendas;Coordenador;2882.02;2021-04-03;M;48;Viúvo;Inativo;2021;4;3;2;5.1;Mais de 5 anos
774;Lucas Pires;RH;Assistente;5162.19;2019-08-14;F;22;Solteiro;Inativo;2019;8;14;3;6.7;Mais de 5 anos
775;Sra. Bárbara da Conceição;RH;Técnico;2505.36;2018-07-20;M;21;Casado;Ativo;2018;7;20;3;7.8;Mais de 5 anos
776;Augusto Pereira;Logística;Técnico;5312.66;2017-05-01;M;62;Divorciado;Inativo;2017;5;1;2;9.0;Mais de 5 anos
777;Valentina Barros;Vendas;Coordenador;5111.45;2020-04-30;M;21;Divorciado;Ativo;2020;4;30;2;6.0;Mais de 5 anos
778;Alana da Luz;TI;Coordenador;7877.6;2020-03-22;F;65;Viúvo;Ativo;2020;3;22;1;6.1;Mais de 5 anos
